Churn,Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,TenurePerAddress,AvgCashbackPerOrder,ComplainLowTenure,OrderFrequency,CouponUsageRate
0,9.0,1,12.0,1,2.0,3,2,1,0,11.0,3.5,6.0,11.0,132.1,1,0,1,0,0,0,0,1,0,0,0,4.5,18.87142857142857,0,0.6,0.5
0,28.0,1,6.0,1,2.0,3,5,1,1,14.0,1.0,4.0,13.0,290.45,1,1,0,0,0,0,0,0,1,0,1,14.0,58.089999999999996,0,0.13793103448275862,0.2
1,10.0,1,35.0,1,2.0,3,4,2,1,12.0,3.5,6.0,3.0,218.49,0,0,1,0,0,0,0,0,0,0,0,3.3333333333333335,31.212857142857143,0,0.5454545454545454,0.5
0,9.0,1,15.0,1,3.0,3,2,2,0,23.0,1.0,1.0,4.0,120.69999999999999,1,1,0,0,0,0,0,1,0,0,0,3.0,60.349999999999994,0,0.1,0.5
0,10.0,3,12.0,1,3.0,3,2,5,0,14.0,0.0,1.0,1.0,165.02,1,1,0,0,0,0,1,0,0,0,0,1.6666666666666667,82.51,0,0.09090909090909091,0.0
0,0.0,1,9.0,1,3.0,4,3,2,0,17.0,1.0,1.0,0.0,132.3,1,1,0,0,0,0,0,1,0,0,1,0.0,66.15,0,1.0,0.5
0,10.0,1,6.0,0,0.0,3,2,3,1,18.0,0.0,2.0,2.0,236.02999999999997,0,1,0,0,0,0,0,0,0,1,0,2.5,78.67666666666666,0,0.18181818181818182,0.0
0,2.0,1,28.0,0,3.0,2,4,8,0,18.0,3.5,6.0,3.0,219.95999999999998,1,0,1,0,0,0,0,0,0,1,0,0.2222222222222222,31.42285714285714,0,2.0,0.5
0,11.0,3,13.0,0,2.0,2,5,2,1,24.0,0.0,6.0,7.0,156.05,1,1,0,0,0,0,1,0,0,1,0,3.6666666666666665,22.292857142857144,0,0.5,0.0
0,0.0,1,6.0,0,2.0,3,4,2,0,20.0,0.0,1.0,4.0,163.97,0,0,1,0,0,0,1,0,0,1,0,0.0,81.985,0,1.0,0.0
0,23.0,1,10.0,1,3.0,3,4,4,0,14.0,1.0,1.0,6.0,291.44,1,0,1,0,0,0,0,0,1,1,0,4.6,145.72,0,0.041666666666666664,0.5
0,26.0,1,9.0,1,2.0,3,3,4,1,16.0,1.0,1.0,3.0,275.84,1,1,0,0,0,1,0,0,0,0,0,5.2,137.92,0,0.037037037037037035,0.5
0,15.0,3,6.0,1,2.0,3,3,2,0,25.0,3.5,6.0,6.0,149.07,1,0,1,0,0,0,1,0,0,0,0,5.0,21.295714285714286,0,0.375,0.5
0,2.0,3,8.0,1,2.0,3,2,2,0,18.0,0.0,1.0,9.0,145.54,0,0,1,0,0,0,1,0,0,0,1,0.6666666666666666,72.77,0,0.3333333333333333,0.0
0,28.0,1,26.0,1,2.0,3,2,4,1,19.0,1.0,1.0,8.0,154.15,1,0,0,0,0,0,1,0,0,0,0,5.6,77.075,0,0.034482758620689655,0.5
0,0.0,1,17.0,1,2.0,3,5,2,1,13.0,2.0,3.0,3.0,147.41,0,1,0,0,0,0,1,0,0,0,0,0.0,36.8525,1,3.0,0.5
0,9.0,1,6.0,0,2.0,3,2,2,0,12.0,1.0,5.0,7.0,121.15,1,0,1,0,0,0,0,1,0,0,1,3.0,20.191666666666666,0,0.5,0.16666666666666666
1,7.0,1,30.0,1,3.0,3,3,4,1,22.0,0.0,1.0,0.0,131.61,0,0,1,0,0,0,0,1,0,1,0,1.4,65.805,0,0.125,0.0
0,11.0,1,29.0,1,2.0,3,2,10,0,14.0,0.0,1.0,2.0,157.45,1,0,1,0,0,0,1,0,0,1,0,1.0,78.725,0,0.08333333333333333,0.0
1,0.0,1,14.0,1,2.0,3,4,3,1,13.0,1.0,1.0,2.0,123.72999999999999,1,1,0,0,0,0,0,1,0,1,0,0.0,61.864999999999995,1,1.0,0.5
0,1.0,1,14.0,0,3.0,3,2,2,0,21.0,0.0,1.0,2.0,133.1,1,0,1,0,0,0,0,1,0,0,1,0.3333333333333333,66.55,0,0.5,0.0
0,22.0,1,16.0,0,2.0,3,5,10,1,11.0,1.0,1.0,2.0,286.65,0,0,1,0,0,0,0,0,1,0,1,2.0,143.325,0,0.043478260869565216,0.5
0,9.0,1,9.0,1,1.0,3,4,5,0,12.0,3.5,6.0,7.0,144.85,1,0,0,0,0,0,1,0,0,0,1,1.5,20.692857142857143,0,0.6,0.5
0,4.0,3,11.0,0,3.0,3,4,2,0,11.0,0.0,2.0,2.0,127.88999999999999,0,0,0,1,0,0,0,1,0,1,0,1.3333333333333333,42.629999999999995,0,0.4,0.0
1,0.0,3,10.0,1,2.0,4,2,2,1,12.0,3.5,6.0,4.0,158.28,1,0,0,1,0,0,1,0,0,0,1,0.0,22.611428571428572,1,6.0,0.5
0,10.0,1,14.0,1,2.0,3,2,2,1,12.0,0.0,1.0,2.0,123.25999999999999,0,1,0,0,0,0,0,1,0,0,0,3.3333333333333335,61.629999999999995,0,0.09090909090909091,0.0
0,15.0,3,32.0,0,3.0,3,4,6,0,14.0,2.0,2.0,8.0,235.25,0,0,0,1,0,1,0,0,0,0,0,2.142857142857143,78.41666666666667,0,0.125,0.6666666666666666
1,9.0,1,9.0,1,2.0,3,3,2,0,13.0,0.0,1.0,0.0,114.19999999999999,1,0,1,0,0,0,0,1,0,0,1,3.0,57.099999999999994,0,0.1,0.0
0,8.0,3,22.0,1,3.0,3,4,1,0,15.0,3.0,6.0,9.0,180.2,1,0,0,1,0,0,0,0,0,0,0,4.0,25.74285714285714,0,0.6666666666666666,0.42857142857142855
0,9.0,1,24.0,1,2.0,2,2,5,0,18.0,0.0,1.0,0.0,136.88,0,0,1,0,0,0,0,1,0,0,0,1.5,68.44,0,0.1,0.0
0,24.0,1,8.0,1,2.0,5,4,6,0,18.0,0.0,1.0,2.0,154.82,1,1,0,0,0,0,1,0,0,1,0,3.4285714285714284,77.41,0,0.04,0.0
0,14.0,3,8.0,1,2.0,3,4,2,0,19.0,1.0,2.0,4.0,260.15,1,0,1,0,0,1,0,0,0,0,1,4.666666666666667,86.71666666666665,0,0.13333333333333333,0.3333333333333333
0,0.0,3,16.0,0,3.0,4,3,2,0,12.0,1.0,1.0,0.0,112.0,1,1,0,0,0,0,0,1,0,0,1,0.0,56.0,0,1.0,0.5
0,1.0,1,22.0,1,3.0,2,5,1,0,19.0,0.0,1.0,7.0,156.61,1,1,0,0,0,0,1,0,0,0,1,0.5,78.305,0,0.5,0.0
0,4.0,3,13.0,1,3.0,2,2,5,0,11.0,3.0,6.0,7.0,169.29,1,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,24.184285714285714,0,1.2,0.42857142857142855
0,12.0,1,6.0,1,2.0,2,2,1,0,17.0,3.0,3.0,7.0,196.13,1,1,0,0,0,0,0,0,0,1,0,6.0,49.0325,0,0.23076923076923078,0.75
0,9.0,1,30.0,0,2.0,3,4,8,0,15.0,0.0,1.0,8.0,156.74,0,0,1,0,0,0,1,0,0,0,0,1.0,78.37,0,0.1,0.0
0,5.0,3,13.0,1,3.0,4,3,2,0,14.0,1.0,4.0,8.0,154.84,1,0,1,0,0,0,1,0,0,0,0,1.6666666666666667,30.968,0,0.6666666666666666,0.2
0,11.0,1,31.0,0,2.0,4,4,4,0,17.0,1.0,1.0,3.0,220.61,1,0,1,0,0,0,0,0,0,0,0,2.2,110.305,0,0.08333333333333333,0.5
0,30.0,1,6.0,1,2.0,5,3,3,1,13.0,1.0,1.0,2.0,156.6,0,0,1,0,0,0,1,0,0,1,0,7.5,78.3,0,0.03225806451612903,0.5
0,4.0,1,11.0,1,2.0,3,2,1,1,12.0,0.0,1.0,3.0,148.21,1,0,0,0,0,0,0,1,0,0,0,2.0,74.105,0,0.2,0.0
0,4.0,2,8.0,1,3.0,4,5,4,0,12.0,0.0,1.0,0.0,164.1,1,0,0,0,1,0,1,0,0,0,0,0.8,82.05,0,0.2,0.0
0,18.0,1,13.0,1,3.0,3,5,2,0,18.0,3.5,6.0,11.0,152.1,0,0,1,0,0,0,0,0,0,1,0,6.0,21.728571428571428,0,0.3157894736842105,0.5
0,4.0,1,8.0,1,3.0,3,2,1,1,18.0,1.0,2.0,2.0,126.94999999999999,1,0,1,0,0,0,0,1,0,1,0,2.0,42.31666666666666,0,0.4,0.3333333333333333
0,6.0,1,11.0,0,3.0,3,4,7,0,11.0,2.0,6.0,3.0,218.77999999999997,0,0,1,0,0,0,0,0,0,0,0,0.75,31.25428571428571,0,0.8571428571428571,0.2857142857142857
0,12.0,1,16.0,1,2.0,3,5,2,1,14.0,1.0,6.0,10.0,270.68,1,1,0,0,0,1,0,0,0,0,0,4.0,38.66857142857143,0,0.46153846153846156,0.14285714285714285
0,16.0,1,14.0,0,2.0,3,2,1,0,19.0,0.0,1.0,7.0,124.55000000000001,0,0,1,0,0,0,0,1,0,0,1,8.0,62.275000000000006,0,0.058823529411764705,0.0
0,22.0,1,6.0,0,2.0,4,3,8,1,12.0,1.0,2.0,7.0,239.64,1,0,0,0,0,1,0,0,0,0,1,2.4444444444444446,79.88,0,0.08695652173913043,0.3333333333333333
1,15.0,1,14.0,1,2.0,4,4,3,0,15.0,3.5,6.0,7.0,149.41,1,1,0,0,0,0,1,0,0,0,0,3.75,21.344285714285714,0,0.375,0.5
0,0.0,1,14.0,0,2.0,3,4,2,1,12.0,0.0,1.0,2.0,124.78,1,0,1,0,0,0,0,1,0,0,1,0.0,62.39,1,1.0,0.0
0,5.0,3,14.0,0,3.0,4,4,2,1,11.0,3.5,6.0,9.0,152.28,1,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,21.754285714285714,0,1.0,0.5
0,0.0,3,8.0,1,3.0,3,3,2,1,11.0,1.0,1.0,4.0,144.78,1,0,1,0,0,0,1,0,0,0,1,0.0,72.39,1,1.0,0.5
0,4.0,3,13.0,1,3.0,3,2,5,0,12.0,0.0,1.0,7.0,175.47,1,0,0,1,0,0,1,0,0,1,0,0.6666666666666666,87.735,0,0.2,0.0
0,5.0,1,8.0,0,3.0,2,2,8,0,16.0,1.0,1.0,7.0,150.55,1,1,0,0,0,0,1,0,0,0,1,0.5555555555555556,75.275,0,0.16666666666666666,0.5
1,0.0,1,8.0,1,2.0,5,2,6,1,13.0,2.0,2.0,2.0,134.64,1,1,0,0,0,0,0,1,0,0,0,0.0,44.879999999999995,1,2.0,0.6666666666666666
0,3.0,1,34.0,0,3.0,3,2,2,0,13.0,0.0,1.0,9.0,157.75,1,1,0,0,0,0,1,0,0,0,0,1.0,78.875,0,0.25,0.0
0,4.0,1,13.0,0,2.0,4,3,2,0,24.0,3.0,6.0,9.0,189.43,0,0,1,0,0,0,0,0,0,0,0,1.3333333333333333,27.06142857142857,0,1.2,0.42857142857142855
0,12.0,1,5.0,1,2.0,4,2,2,0,15.0,3.5,6.0,3.0,292.72,0,1,0,0,0,0,0,0,1,0,0,4.0,41.81714285714286,0,0.46153846153846156,0.5
1,2.0,3,9.0,0,2.0,3,3,5,1,18.0,1.0,1.0,0.0,152.38,1,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,76.19,1,0.3333333333333333,0.5
0,6.0,3,16.0,1,2.0,4,2,4,0,14.0,1.0,1.0,1.0,146.82,0,0,0,1,0,0,1,0,0,0,1,1.2,73.41,0,0.14285714285714285,0.5
0,20.0,1,11.0,1,2.0,3,3,5,0,11.0,1.0,1.0,1.0,283.0,1,0,1,0,0,0,0,0,1,0,0,3.3333333333333335,141.5,0,0.047619047619047616,0.5
0,16.0,1,16.0,0,2.0,4,3,2,0,11.0,0.0,1.0,0.0,152.57,0,0,1,0,0,0,1,0,0,1,0,5.333333333333333,76.285,0,0.058823529411764705,0.0
0,0.0,3,6.0,1,3.0,3,4,1,1,13.0,0.0,1.0,4.0,163.49,0,0,0,1,0,0,1,0,0,0,0,0.0,81.745,1,1.0,0.0
0,27.0,1,26.0,0,2.0,3,3,4,0,12.0,1.0,1.0,3.0,148.69,0,0,1,0,0,0,1,0,0,0,1,5.4,74.345,0,0.03571428571428571,0.5
0,16.0,1,13.0,0,2.0,3,5,9,0,16.0,1.0,1.0,0.0,199.85,1,0,1,0,0,0,0,0,0,0,0,1.6,99.925,0,0.058823529411764705,0.5
0,18.0,1,14.0,1,3.0,3,2,10,0,14.0,3.5,6.0,8.0,136.97,1,0,0,0,1,0,1,0,0,0,0,1.6363636363636365,19.56714285714286,0,0.3157894736842105,0.5
0,13.0,3,6.0,1,2.0,5,2,3,1,22.0,1.0,1.0,2.0,174.57,1,1,0,0,0,0,1,0,0,0,0,3.25,87.285,0,0.07142857142857142,0.5
1,9.0,1,14.0,1,3.0,5,5,2,1,11.0,1.0,1.0,7.0,121.19,1,0,0,0,1,0,0,1,0,0,0,3.0,60.595,0,0.1,0.5
0,2.0,1,15.0,1,1.0,4,2,1,0,17.0,2.0,2.0,2.0,139.83,1,0,0,0,1,0,0,1,0,0,1,1.0,46.61000000000001,0,0.6666666666666666,0.6666666666666666
0,3.0,3,11.0,0,1.0,4,3,2,0,13.0,0.0,1.0,2.0,161.18,1,0,0,1,0,0,1,0,0,1,0,1.0,80.59,0,0.25,0.0
0,0.0,3,14.0,0,2.0,3,4,2,0,18.0,0.0,1.0,7.0,162.14,1,0,0,1,0,0,1,0,0,0,0,0.0,81.07,0,1.0,0.0
0,10.0,1,11.0,1,3.0,3,2,8,0,16.0,0.0,1.0,4.0,163.47,1,1,0,0,0,0,1,0,0,1,0,1.1111111111111112,81.735,0,0.09090909090909091,0.0
0,11.0,1,21.0,1,3.0,4,2,1,1,14.0,1.0,2.0,3.0,215.10000000000002,1,0,1,0,0,0,0,0,0,1,0,5.5,71.7,0,0.16666666666666666,0.3333333333333333
0,4.0,1,13.0,0,2.0,3,2,2,1,14.0,2.0,4.0,10.0,171.43,1,1,0,0,0,0,0,0,0,0,1,1.3333333333333333,34.286,0,0.8,0.4
0,2.0,3,16.0,0,2.0,4,4,2,1,14.0,0.0,1.0,7.0,182.68,1,0,0,1,0,0,1,0,0,1,0,0.6666666666666666,91.34,1,0.3333333333333333,0.0
0,8.0,1,11.0,1,3.0,3,4,1,0,13.0,0.0,1.0,13.0,180.95,1,0,0,0,0,0,0,0,0,0,1,4.0,90.475,0,0.1111111111111111,0.0
0,0.0,1,32.0,1,3.0,3,2,2,0,12.0,1.0,1.0,2.0,129.04,1,0,1,0,0,0,0,1,0,1,0,0.0,64.52,0,1.0,0.5
0,14.0,1,12.0,1,3.0,4,4,7,1,15.0,1.0,1.0,2.0,160.32,1,1,0,0,0,0,1,0,0,0,1,1.75,80.16,0,0.06666666666666667,0.5
0,20.0,3,10.0,1,3.0,3,3,4,0,19.0,0.0,1.0,0.0,129.76,0,1,0,0,0,0,1,0,0,0,1,4.0,64.88,0,0.047619047619047616,0.0
0,15.0,1,29.0,0,2.0,3,2,3,0,14.0,0.0,2.0,0.0,259.92,1,0,1,0,0,1,0,0,0,0,1,3.75,86.64,0,0.125,0.0
0,2.0,3,8.0,1,3.0,3,3,2,0,14.0,1.0,1.0,2.0,146.49,0,0,1,0,0,0,1,0,0,0,0,0.6666666666666666,73.245,0,0.3333333333333333,0.5
0,15.0,2,8.0,1,3.0,3,3,1,1,11.0,1.0,1.0,0.0,126.96000000000001,1,0,0,0,0,0,0,1,0,1,0,7.5,63.480000000000004,0,0.0625,0.5
0,5.0,1,14.0,0,3.0,3,4,2,0,13.0,0.0,1.0,7.0,123.69999999999999,1,1,0,0,0,0,0,1,0,0,0,1.6666666666666667,61.849999999999994,0,0.16666666666666666,0.0
0,21.0,3,35.0,0,3.0,3,3,4,0,21.0,0.0,1.0,3.0,225.04000000000002,1,1,0,0,0,0,0,0,0,0,0,4.2,112.52000000000001,0,0.045454545454545456,0.0
0,10.0,1,12.0,1,2.0,2,5,5,1,13.0,2.0,6.0,7.0,159.74,1,1,0,0,0,0,1,0,0,1,0,1.6666666666666667,22.82,0,0.5454545454545454,0.2857142857142857
0,3.0,3,31.0,0,2.0,3,3,8,1,12.0,1.0,2.0,2.0,147.36,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,49.120000000000005,1,0.5,0.3333333333333333
0,0.0,3,6.0,1,2.0,3,3,2,0,17.0,2.0,6.0,7.0,152.96,1,0,1,0,0,0,1,0,0,0,0,0.0,21.851428571428574,0,6.0,0.2857142857142857
0,15.0,1,8.0,1,3.0,4,2,4,0,23.0,0.0,1.0,0.0,167.81,1,0,0,0,1,0,1,0,0,0,1,3.0,83.905,0,0.0625,0.0
1,9.0,3,6.0,0,2.0,4,4,2,1,11.0,1.0,1.0,2.0,121.74000000000001,0,0,0,0,0,0,0,1,0,0,1,3.0,60.870000000000005,0,0.1,0.5
0,9.0,3,6.0,0,2.0,3,2,5,0,15.0,1.0,1.0,0.0,166.53,0,1,0,0,0,0,1,0,0,0,1,1.5,83.265,0,0.1,0.5
0,9.0,3,9.0,1,2.0,4,2,5,0,11.0,0.0,1.0,12.0,196.99,0,1,0,0,0,0,0,0,0,0,0,1.5,98.495,0,0.1,0.0
0,30.0,1,6.0,1,2.0,3,3,3,0,11.0,1.0,1.0,2.0,167.55,1,1,0,0,0,0,1,0,0,0,0,7.5,83.775,0,0.03225806451612903,0.5
0,9.0,1,16.0,0,2.0,2,3,4,1,13.0,0.0,1.0,7.0,122.13,1,0,1,0,0,0,0,1,0,0,0,1.8,61.065,0,0.1,0.0
0,0.0,3,14.0,1,2.0,3,2,2,0,24.0,0.0,2.0,2.0,126.1,0,1,0,0,0,0,0,1,0,0,1,0.0,42.03333333333333,0,2.0,0.0
1,0.0,3,11.0,0,3.0,3,3,2,1,13.0,1.0,1.0,0.0,128.51,1,0,0,1,0,0,0,1,0,0,1,0.0,64.255,1,1.0,0.5
0,10.0,1,16.0,0,3.0,3,5,7,0,20.0,1.0,1.0,3.0,134.52,1,1,0,0,0,0,0,1,0,0,0,1.25,67.26,0,0.09090909090909091,0.5
0,19.0,1,13.0,0,1.0,3,3,3,0,14.0,0.0,1.0,0.0,152.58,0,1,0,0,0,0,1,0,0,0,0,4.75,76.29,0,0.05,0.0
1,4.0,3,10.0,1,2.0,3,4,2,0,18.0,3.5,6.0,7.0,193.55,0,0,0,1,0,0,1,0,0,0,1,1.3333333333333333,27.650000000000002,0,1.2,0.5
0,23.0,1,16.0,1,3.0,4,2,7,0,15.0,0.0,1.0,3.0,204.96,1,0,0,0,0,0,0,0,0,0,1,2.875,102.48,0,0.041666666666666664,0.0
1,3.0,3,28.0,1,3.0,4,3,3,1,12.0,1.0,1.0,0.0,163.8,1,0,0,1,0,0,1,0,0,0,0,0.75,81.9,1,0.25,0.5
0,4.0,1,14.0,1,2.0,4,4,1,1,16.0,1.0,2.0,2.0,126.57,1,0,1,0,0,0,0,1,0,0,1,2.0,42.19,0,0.4,0.3333333333333333
1,0.0,3,18.0,0,3.0,2,4,2,0,15.0,0.0,1.0,0.0,127.16,1,0,1,0,0,0,0,1,0,0,1,0.0,63.58,0,1.0,0.0
0,9.0,1,29.0,1,2.0,3,2,10,0,16.0,1.0,1.0,2.0,122.00999999999999,1,0,1,0,0,0,0,1,0,0,1,0.8181818181818182,61.004999999999995,0,0.1,0.5
0,8.0,1,15.0,1,3.0,4,4,10,0,19.0,1.0,1.0,0.0,165.4,1,0,1,0,0,0,1,0,0,0,1,0.7272727272727273,82.7,0,0.1111111111111111,0.5
0,0.0,1,6.0,1,2.0,3,4,2,0,11.0,0.0,1.0,4.0,138.16,1,1,0,0,0,0,0,1,0,1,0,0.0,69.08,0,1.0,0.0
0,1.0,3,15.0,1,3.0,3,2,2,0,16.0,1.0,1.0,7.0,152.53,1,0,1,0,0,0,1,0,0,0,1,0.3333333333333333,76.265,0,0.5,0.5
0,22.0,1,13.0,1,2.0,4,3,9,0,24.0,1.0,1.0,0.0,145.0,1,0,0,0,1,0,0,0,0,0,1,2.2,72.5,0,0.043478260869565216,0.5
0,24.0,3,20.0,0,2.0,3,2,5,0,11.0,0.0,1.0,7.0,149.36,1,0,1,0,0,0,1,0,0,0,0,4.0,74.68,0,0.04,0.0
0,9.0,1,14.0,0,3.0,3,3,5,0,13.0,1.0,2.0,2.0,125.43,1,0,1,0,0,0,0,1,0,0,0,1.5,41.81,0,0.2,0.3333333333333333
1,0.0,3,25.0,1,3.0,2,2,9,1,13.0,1.0,1.0,4.0,153.04,0,0,0,1,0,0,1,0,0,0,1,0.0,76.52,1,1.0,0.5
0,28.0,1,8.0,0,3.0,3,2,3,1,13.0,1.0,1.0,2.0,266.59,1,0,1,0,0,1,0,0,0,0,1,7.0,133.295,0,0.034482758620689655,0.5
0,0.0,3,16.0,0,3.0,3,3,2,1,12.0,0.0,1.0,3.0,142.6,1,0,0,1,0,0,1,0,0,1,0,0.0,71.3,1,1.0,0.0
0,3.0,3,14.0,1,3.0,3,4,2,0,18.0,1.0,1.0,0.0,124.75999999999999,1,0,0,0,0,0,0,1,0,0,0,1.0,62.379999999999995,0,0.25,0.5
1,0.0,1,9.0,1,3.0,3,5,1,0,22.0,0.0,1.0,4.0,131.02,0,0,0,0,0,0,0,1,0,0,1,0.0,65.51,0,1.0,0.0
0,9.0,1,17.0,0,2.0,3,4,2,0,13.0,1.0,1.0,2.0,122.44,1,1,0,0,0,0,0,1,0,0,0,3.0,61.22,0,0.1,0.5
0,9.0,3,8.0,1,3.0,4,3,2,0,13.0,3.5,6.0,0.0,175.96,1,1,0,0,0,0,0,0,0,0,0,3.0,25.13714285714286,0,0.6,0.5
1,9.0,1,10.0,1,2.0,3,2,19,1,23.0,1.0,1.0,0.0,122.85,0,0,0,0,0,0,0,1,0,0,1,0.45,61.425,0,0.1,0.5
0,10.0,1,20.0,0,3.0,3,5,2,0,12.0,3.0,6.0,14.5,130.34,1,0,1,0,0,0,0,1,0,1,0,3.3333333333333335,18.62,0,0.5454545454545454,0.42857142857142855
0,13.0,3,8.0,0,2.0,3,4,8,0,12.0,0.0,1.0,3.0,157.15,1,0,0,1,0,0,1,0,0,1,0,1.4444444444444444,78.575,0,0.07142857142857142,0.0
0,15.0,1,14.0,0,3.0,3,5,4,0,16.0,1.0,1.0,2.0,125.75999999999999,1,0,1,0,0,0,0,1,0,1,0,3.0,62.879999999999995,0,0.0625,0.5
0,10.0,1,16.0,1,2.0,3,4,3,1,12.0,0.0,1.0,1.0,141.97,1,0,1,0,0,0,1,0,0,0,1,2.5,70.985,0,0.09090909090909091,0.0
0,16.0,1,18.0,1,2.0,4,4,2,0,11.0,0.0,2.0,9.0,243.36,1,0,1,0,0,1,0,0,0,1,0,5.333333333333333,81.12,0,0.11764705882352941,0.0
0,13.0,1,8.0,0,3.0,4,3,7,0,22.0,1.0,1.0,0.0,134.48,1,1,0,0,0,0,1,0,0,0,0,1.625,67.24,0,0.07142857142857142,0.5
0,27.0,1,11.0,1,2.0,3,5,5,0,15.0,1.0,1.0,2.0,294.06,1,1,0,0,0,0,0,0,1,0,0,4.5,147.03,0,0.03571428571428571,0.5
0,7.0,3,10.0,0,3.0,3,3,10,0,15.0,1.0,1.0,2.0,165.38,0,0,0,1,0,0,1,0,0,0,0,0.6363636363636364,82.69,0,0.125,0.5
0,4.0,1,13.0,0,2.0,3,5,2,0,12.0,3.0,3.0,12.0,143.06,1,1,0,0,0,0,1,0,0,0,0,1.3333333333333333,35.765,0,0.6,0.75
0,9.0,1,27.0,1,3.0,3,2,8,0,20.0,0.0,1.0,2.0,122.58000000000001,0,1,0,0,0,0,0,1,0,0,0,1.0,61.290000000000006,0,0.1,0.0
0,16.0,1,14.0,0,3.0,3,3,5,1,14.0,0.0,1.0,2.0,145.22,1,0,0,0,1,0,1,0,0,1,0,2.6666666666666665,72.61,0,0.058823529411764705,0.0
0,0.0,3,10.0,0,2.0,4,2,2,1,11.0,0.0,1.0,3.0,144.87,1,0,1,0,0,0,1,0,0,0,1,0.0,72.435,1,1.0,0.0
0,10.0,1,31.0,0,3.0,3,3,4,1,15.0,3.0,6.0,7.0,144.49,0,1,0,0,0,0,1,0,0,0,0,2.0,20.641428571428573,0,0.5454545454545454,0.42857142857142855
0,9.0,1,6.0,1,3.0,4,5,2,0,12.0,0.0,3.0,2.0,122.18,1,0,1,0,0,0,0,1,0,0,0,3.0,30.545,0,0.3,0.0
0,12.0,1,6.0,1,2.0,3,3,2,1,14.0,0.0,1.0,6.0,291.97,0,0,1,0,0,0,0,0,1,1,0,4.0,145.985,0,0.07692307692307693,0.0
0,29.0,3,12.0,0,2.0,2,5,10,0,11.0,2.0,2.0,7.0,232.12,0,0,1,0,0,1,0,0,0,0,0,2.6363636363636362,77.37333333333333,0,0.06666666666666667,0.6666666666666666
0,3.0,3,18.0,0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,165.77,1,0,0,0,0,0,1,0,0,0,1,1.5,33.154,0,1.0,0.6
0,14.0,3,6.0,1,2.0,2,5,2,0,16.0,1.0,1.0,7.0,183.92,1,0,0,1,0,0,0,0,0,0,0,4.666666666666667,91.96,0,0.06666666666666667,0.5
0,1.0,1,23.0,1,3.0,3,5,2,0,12.0,0.0,1.0,8.0,145.58,1,1,0,0,0,0,1,0,0,1,0,0.3333333333333333,72.79,0,0.5,0.0
1,0.0,1,9.0,1,3.0,3,5,6,0,13.0,1.0,1.0,2.0,140.31,1,1,0,0,0,0,0,1,0,0,0,0.0,70.155,0,1.0,0.5
0,25.0,1,9.0,1,2.0,4,3,3,1,14.0,0.0,1.0,4.0,179.69,1,1,0,0,0,0,0,0,0,0,0,6.25,89.845,0,0.038461538461538464,0.0
0,18.0,1,14.0,1,3.0,3,2,4,0,21.0,1.0,1.0,2.0,126.53999999999999,1,0,1,0,0,0,0,1,0,0,0,3.6,63.269999999999996,0,0.05263157894736842,0.5
0,25.0,1,10.0,0,1.0,3,2,3,0,13.0,1.0,1.0,4.0,265.55,1,0,1,0,0,1,0,0,0,0,0,6.25,132.775,0,0.038461538461538464,0.5
0,15.0,1,35.0,0,3.0,3,3,3,0,11.0,1.0,1.0,2.0,145.56,0,0,1,0,0,0,1,0,0,1,0,3.75,72.78,0,0.0625,0.5
0,3.0,1,8.0,0,2.0,5,2,3,0,20.0,0.0,1.0,2.0,160.91,1,0,1,0,0,0,1,0,0,0,1,0.75,80.455,0,0.25,0.0
0,30.0,1,13.0,0,2.0,3,5,6,0,15.0,0.0,6.0,10.0,295.66,1,0,1,0,0,0,0,0,1,0,0,4.285714285714286,42.237142857142864,0,0.1935483870967742,0.0
0,19.0,1,24.0,0,2.0,3,3,3,0,14.0,0.0,1.0,8.0,148.1,1,1,0,0,0,0,1,0,0,1,0,4.75,74.05,0,0.05,0.0
0,15.0,1,34.0,0,2.0,4,2,1,0,11.0,0.0,1.0,4.0,145.23,0,0,0,0,0,0,1,0,0,0,0,7.5,72.615,0,0.0625,0.0
1,0.0,3,6.0,0,3.0,3,4,2,1,16.0,1.0,1.0,4.0,132.02,1,0,0,0,0,0,0,1,0,0,1,0.0,66.01,1,1.0,0.5
1,0.0,3,14.0,0,2.0,5,3,1,0,16.0,1.0,1.0,0.0,123.50999999999999,0,0,0,1,0,0,0,1,0,1,0,0.0,61.754999999999995,0,1.0,0.5
0,9.0,1,8.0,1,2.0,3,2,2,1,23.0,1.0,1.0,0.0,117.02000000000001,0,0,1,0,0,0,0,1,0,0,0,3.0,58.510000000000005,0,0.1,0.5
